Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Potential_Yield,Yield_Gap,Gap_Trend
Rice,2009,Kharif     ,Jammu and Kashmir,259892.0,500880,751.7,40496371.44,44181.64,1.859,2.0989500000000003,0.23995000000000033,-0.037995517277653615
Wheat,2009,Rabi       ,Jammu and Kashmir,284644.0,286143,751.7,44353228.08,48389.48,1.167142857,1.7551142860000002,0.5879714290000002,-0.030876590976433554
Rice,2010,Kharif     ,Delhi,6848.0,19083,989.5,1137521.28,1643.52,2.79,3.2350000000000003,0.4450000000000003,-0.0553333333333339
Wheat,2010,Rabi       ,Delhi,20135.0,87385,989.5,3344624.85,4832.4,4.34,4.416,0.07600000000000051,-0.034804002760522666
Rice,2011,Kharif     ,Delhi,7248.0,20198,641.3954545,1214184.96,2391.84,2.79,3.2350000000000003,0.4450000000000003,-0.0553333333333339
Wheat,2011,Rabi       ,Delhi,18927.0,82142,641.3954545,3170651.04,6245.91,4.34,4.416,0.07600000000000051,-0.034804002760522666
Rice,2011,Kharif     ,Jammu and Kashmir,262169.0,544396,887.6,43918550.88,86515.77,2.0225,2.0989500000000003,0.07645000000000035,-0.037995517277653615
Wheat,2011,Rabi       ,Jammu and Kashmir,291994.0,496542,887.6,48914834.88,96358.02,1.423571429,1.7551142860000002,0.3315428570000001,-0.030876590976433554
Wheat,2012,Rabi       ,Delhi,19450.0,84802,451.9,2933060.0,6029.5,4.36,4.416,0.05600000000000005,-0.034804002760522666
Rice,2012,Kharif     ,Jammu and Kashmir,261663.0,545186,1116.7,39458780.4,81115.53,1.8875,2.0989500000000003,0.21145000000000036,-0.037995517277653615
Wheat,2012,Rabi       ,Jammu and Kashmir,289964.0,462422,1116.7,43726571.2,89888.84,1.328461538,1.7551142860000002,0.4266527480000002,-0.030876590976433554
Rice,2012,Kharif     ,Puducherry,3559.0,11637,1098.3,536697.2,1103.29,3.076666667,3.5283333335,0.4516666665,-0.026797647981538435
Rice,2012,Rabi       ,Puducherry,8979.0,23373,1098.3,1354033.2,2783.49,3.233333333,3.5283333335,0.29500000049999997,-0.026797647981538435
Rice,2012,Summer     ,Puducherry,3743.0,11509,1098.3,564444.4,1160.33,2.54,3.5283333335,0.9883333335,-0.026797647981538435
Rice,2013,Kharif     ,Puducherry,3671.0,12091,1083.2,530422.79,991.17,2.696666667,3.5283333335,0.8316666664999999,-0.026797647981538435
Rice,2013,Summer     ,Puducherry,3769.0,12965,1083.2,544582.81,1017.63,3.41,3.5283333335,0.11833333349999986,-0.026797647981538435
Rice,2014,Kharif     ,Delhi,6035.0,17269,416.4,911043.6,1991.55,2.86,3.2350000000000003,0.37500000000000044,-0.0553333333333339
Rice,2014,Kharif     ,Jammu and Kashmir,275861.0,344823,1278.4,41643976.56,91034.13,1.098947368,2.0989500000000003,1.0000026320000004,-0.037995517277653615
Rice,2014,Kharif     ,Puducherry,3643.0,11821,1330.0,549947.28,1202.19,2.936666667,3.5283333335,0.5916666665000001,-0.026797647981538435
Rice,2014,Rabi       ,Puducherry,9006.0,26378,1330.0,1359545.76,2971.98,3.506666667,3.5283333335,0.02166666649999982,-0.026797647981538435
Rice,2015,Kharif     ,Delhi,5884.0,16837,757.7,929142.44,1941.72,2.86,3.2350000000000003,0.37500000000000044,-0.0553333333333339
Wheat,2015,Rabi       ,Delhi,19050.0,83419,757.7,3008185.5,6286.5,4.38,4.416,0.036000000000000476,-0.034804002760522666
Rice,2015,Kharif     ,Jammu and Kashmir,304503.0,646362,1572.6,48084068.73,100485.99,2.05,2.0989500000000003,0.04895000000000049,-0.037995517277653615
Wheat,2015,Rabi       ,Jammu and Kashmir,281870.0,544889,1572.6,44510091.7,93017.1,1.332857143,1.7551142860000002,0.42225714300000017,-0.030876590976433554
Rice,2016,Kharif     ,Delhi,5973.0,17260,747.1,915362.25,2090.55,2.89,3.2350000000000003,0.3450000000000002,-0.0553333333333339
Rice,2016,Kharif     ,Jammu and Kashmir,283443.0,572213,902.8,43437639.75,99205.05,2.0255,2.0989500000000003,0.07345000000000024,-0.037995517277653615
Wheat,2016,Rabi       ,Jammu and Kashmir,290301.0,548542,902.8,44488628.25,101605.35,1.416428571,1.7551142860000002,0.3386857150000002,-0.030876590976433554
Rice,2017,Kharif     ,Delhi,5854.0,16837,533.7,921653.76,2224.52,2.88,3.2350000000000003,0.3550000000000004,-0.0553333333333339
Wheat,2017,Rabi       ,Delhi,19671.0,83419,533.7,3097002.24,7474.98,4.24,4.416,0.17600000000000016,-0.034804002760522666
Wheat,2017,Rabi       ,Jammu and Kashmir,299336.0,640196,1279.1,47127459.84,113747.68,1.645,1.7551142860000002,0.11011428600000017,-0.030876590976433554
Rice,2018,Kharif     ,Delhi,5848.0,16826,678.5,948545.6,2046.8,2.88,3.2350000000000003,0.3550000000000004,-0.0553333333333339
Wheat,2018,Rabi       ,Delhi,19220.0,82876,678.5,3117484.0,6727.0,4.31,4.416,0.10600000000000076,-0.034804002760522666
Wheat,2018,Rabi       ,Jammu and Kashmir,288387.0,671799,1016.3,46776371.4,100935.45,1.687142857,1.7551142860000002,0.0679714290000002,-0.030876590976433554
Rice,2019,Kharif     ,Delhi,5848.0,17580,546.9,1004452.48,2163.76,3.01,3.2350000000000003,0.22500000000000053,-0.0553333333333339
Wheat,2019,Rabi       ,Delhi,19228.0,82905,546.9,3302601.28,7114.36,4.31,4.416,0.10600000000000076,-0.034804002760522666
Rice,2019,Kharif     ,Jammu and Kashmir,280513.0,587099,1324.1,48180912.88,103789.81,2.0755,2.0989500000000003,0.023450000000000415,-0.037995517277653615
Wheat,2019,Rabi       ,Jammu and Kashmir,243929.0,488297,1324.1,41897245.04,90253.73,1.6575,1.7551142860000002,0.09761428600000022,-0.030876590976433554
Rice,1997,Kharif     ,Manipur,155.0,348,2053.3,14751.35,48.05,2.075555556,2.3375555556,0.2619999996,0.004299556429973661
Rice,1998,Autumn     ,Manipur,88370.0,200290,1855.0,8730956.0,25627.3,2.094444444,2.3375555556,0.24311111159999976,0.004299556429973661
Rice,1998,Winter     ,Manipur,78520.0,181900,1855.0,7757776.0,22770.8,2.2175,2.3375555556,0.12005555560000003,0.004299556429973661
Rice,1999,Kharif     ,Manipur,157050.0,364980,2092.7,16667716.5,42403.5,2.171111111,2.3375555556,0.16644444459999974,0.004299556429973661
Rice,2000,Kharif     ,Manipur,156890.0,381750,1969.7,15401891.3,40791.4,2.26,2.3375555556,0.07755555560000005,0.004299556429973661
Rice,2001,Kharif     ,Manipur,162570.0,387270,2013.1,16603274.1,42268.2,2.234444444,2.3375555556,0.10311111159999964,0.004299556429973661
Rice,2002,Kharif     ,Manipur,153110.0,335700,1743.7,14494923.7,38277.5,2.034444444,2.3375555556,0.3031111115999998,0.004299556429973661
Rice,2004,Kharif     ,Manipur,176310.0,435930,1613.3,19101425.4,37025.1,2.327777778,2.3375555556,0.009777777599999649,0.004299556429973661
Rice,2004,Autumn     ,Puducherry,6237.0,17257,1434.5875,675716.58,1309.77,2.76,3.5283333335,0.7683333335000002,-0.026797647981538435
Rice,2004,Summer     ,Puducherry,5689.0,15537,1434.5875,616346.26,1194.69,2.73,3.5283333335,0.7983333335,-0.026797647981538435
Rice,2004,Winter     ,Puducherry,12896.0,28242,1434.5875,1397152.64,2708.16,2.803333333,3.5283333335,0.7250000005000001,-0.026797647981538435
Rice,2005,Kharif     ,Manipur,166260.0,386070,1585.4,19937899.2,34914.6,2.238888889,2.3375555556,0.09866666659999979,0.004299556429973661
Rice,2005,Autumn     ,Puducherry,5348.0,15278,1434.5875,641332.16,1123.08,2.57,3.5283333335,0.9583333335000002,-0.026797647981538435
Rice,2005,Summer     ,Puducherry,5167.0,13013,1434.5875,619626.64,1085.07,1.845,3.5283333335,1.6833333335,-0.026797647981538435
Rice,2005,Winter     ,Puducherry,12410.0,25326,1434.5875,1488207.2,2606.1,2.89,3.5283333335,0.6383333334999999,-0.026797647981538435
Rice,2006,Kharif     ,Manipur,165370.0,389170,1533.561905,21119402.7,36381.4,2.276666667,2.3375555556,0.060888888599999635,0.004299556429973661
Rice,1997,Kharif     ,Sikkim,15691.0,21447,2804.1,1493312.47,4864.21,1.365,4.1945000000000014,2.8295000000000012,-0.02289532151795331
Rice,1998,Kharif     ,Sikkim,15874.0,21957,3183.8,1568351.2,4603.46,1.3775,4.1945000000000014,2.8170000000000015,-0.02289532151795331
Wheat,1998,Rabi       ,Sikkim,7941.0,6416,3183.8,784570.8,2302.89,0.79,1.5665,0.7765,0.00865950370644463
Rice,1999,Kharif     ,Sikkim,15908.0,23439,2678.5,1688316.04,4295.16,1.465,4.1945000000000014,2.7295000000000016,-0.02289532151795331
Rice,2000,Kharif     ,Sikkim,15218.0,21358,2504.8,1493951.06,3956.68,1.4225,4.1945000000000014,2.772000000000001,-0.02289532151795331
Wheat,2000,Rabi       ,Sikkim,7215.0,10103,2504.8,708296.55,1875.9,1.3725,1.5665,0.19399999999999995,0.00865950370644463
Rice,2001,Kharif     ,Sikkim,14900.0,21372,2372.5,1521737.0,3874.0,1.4275,4.1945000000000014,2.7670000000000012,-0.02289532151795331
Wheat,2001,Rabi       ,Sikkim,8710.0,10485,2372.5,889552.3,2264.6,1.12,1.5665,0.4464999999999999,0.00865950370644463
Rice,2002,Kharif     ,Sikkim,14790.0,21220,2496.2,1400169.3,3697.5,1.4325,4.1945000000000014,2.7620000000000013,-0.02289532151795331
Wheat,2002,Rabi       ,Sikkim,8330.0,10400,2496.2,788601.1,2082.5,1.2075,1.5665,0.359,0.00865950370644463
Rice,2003,Kharif     ,Sikkim,14740.0,21190,2838.1,1458965.2,3537.6,1.4275,4.1945000000000014,2.7670000000000012,-0.02289532151795331
Wheat,2003,Rabi       ,Sikkim,6805.0,8686,2838.1,673558.9,1633.2,1.21,1.5665,0.35650000000000004,0.00865950370644463
Wheat,2004,Rabi       ,Sikkim,5740.0,8250,1650.5,621871.6,1205.4,1.39,1.5665,0.1765000000000001,0.00865950370644463
Wheat,2005,Rabi       ,Sikkim,5740.0,9250,2041.6,688340.8,1205.4,1.5525,1.5665,0.014000000000000012,0.00865950370644463
Rice,2007,Kharif     ,Sikkim,11860.0,19480,2003.4,1582124.0,1897.6,1.5475,4.1945000000000014,2.647000000000001,-0.02289532151795331
Wheat,2007,Rabi       ,Sikkim,4460.0,4460,2003.4,594964.0,713.6,1.0,1.5665,0.5665,0.00865950370644463
Rice,2008,Kharif     ,Sikkim,13000.0,22230,2247.5,1859520.0,1170.0,1.5925,4.1945000000000014,2.602000000000001,-0.02289532151795331
Wheat,2008,Rabi       ,Sikkim,3900.0,3500,2247.5,557856.0,351.0,0.8825,1.5665,0.684,0.00865950370644463
Rice,2009,Kharif     ,Sikkim,12270.0,20930,2176.6,1911911.4,2085.9,1.595,4.1945000000000014,2.5995000000000017,-0.02289532151795331
Wheat,2009,Rabi       ,Sikkim,5200.0,4720,2176.6,810264.0,884.0,0.93,1.5665,0.6365,0.00865950370644463
Rice,2010,Kharif     ,Sikkim,12140.0,20973,2527.0,2016575.4,2913.6,1.6225,4.1945000000000014,2.5720000000000014,-0.02289532151795331
Wheat,2010,Rabi       ,Sikkim,2650.0,2710,2527.0,440191.5,636.0,1.03,1.5665,0.5365,0.00865950370644463
Rice,2011,Kharif     ,Sikkim,12070.0,20880,2585.486364,2021966.4,3983.1,1.6225,4.1945000000000014,2.5720000000000014,-0.02289532151795331
Wheat,2011,Rabi       ,Sikkim,2500.0,2650,2585.486364,418800.0,825.0,1.065,1.5665,0.5015000000000001,0.00865950370644463
Rice,2012,Kharif     ,Sikkim,11920.0,21340,3006.9,1797536.0,3695.2,1.7175,4.1945000000000014,2.477000000000001,-0.02289532151795331
Wheat,2012,Rabi       ,Sikkim,520.0,550,3006.9,78416.0,161.2,1.0475,1.5665,0.5189999999999999,0.00865950370644463
Wheat,2013,Rabi       ,Jammu and Kashmir,292380.0,464577,1193.8,42245986.2,78942.6,1.27,1.7551142860000002,0.48511428600000017,-0.030876590976433554
Rice,2013,Kharif     ,Sikkim,11158.0,20260,2567.6,1612219.42,3012.66,1.76,4.1945000000000014,2.4345000000000017,-0.02289532151795331
Wheat,2013,Rabi       ,Sikkim,360.0,385,2567.6,52016.4,97.2,1.03,1.5665,0.5365,0.00865950370644463
Rice,2014,Kharif     ,Sikkim,11040.0,20070,2627.0,1666598.4,3643.2,1.76,4.1945000000000014,2.4345000000000017,-0.02289532151795331
Wheat,2014,Rabi       ,Sikkim,390.0,420,2627.0,58874.4,128.7,1.05,1.5665,0.5165,0.00865950370644463
Rice,2015,Kharif     ,Sikkim,10669.0,19687,2949.1,1684741.79,3520.77,1.7925,4.1945000000000014,2.4020000000000015,-0.02289532151795331
Wheat,2015,Rabi       ,Sikkim,323.0,346,2949.1,51004.93,106.59,1.0375,1.5665,0.5289999999999999,0.00865950370644463
Rice,2016,Kharif     ,Sikkim,10481.0,19453,2971.6,1606213.25,3668.35,1.8075,4.1945000000000014,2.3870000000000013,-0.02289532151795331
Wheat,2016,Rabi       ,Sikkim,265.0,286,2971.6,40611.25,92.75,1.046666667,1.5665,0.519833333,0.00865950370644463
Rice,2017,Kharif     ,Sikkim,9501.0,17636,2873.6,1495837.44,3610.38,1.815,4.1945000000000014,2.3795000000000015,-0.02289532151795331
Wheat,2017,Rabi       ,Sikkim,172.0,185,2873.6,27079.68,65.36,1.03,1.5665,0.5365,0.00865950370644463
Rice,2018,Kharif     ,Sikkim,9256.0,17182,3350.1,1501323.2,3239.6,1.82,4.1945000000000014,2.374500000000001,-0.02289532151795331
Wheat,2018,Rabi       ,Sikkim,163.0,176,3350.1,26438.6,57.05,1.04,1.5665,0.5265,0.00865950370644463
Rice,2019,Kharif     ,Sikkim,8685.0,16137,2740.0,1491735.6,3213.45,1.8225,4.1945000000000014,2.3720000000000017,-0.02289532151795331
Wheat,2019,Rabi       ,Sikkim,165.0,178,2740.0,28340.4,61.05,1.035,1.5665,0.5315000000000001,0.00865950370644463
Rice,2004,Kharif     ,Goa,52442.0,145174,2518.0,5681566.28,11012.82,2.75,2.968,0.21799999999999997,-0.008664310092638022
Rice,2005,Kharif     ,Goa,52177.0,147236,3392.8,6257065.84,10957.17,2.81,2.968,0.15799999999999992,-0.008664310092638022
Rice,2006,Kharif     ,Goa,52985.0,128945,2928.8,6766714.35,11656.7,2.41,2.968,0.5579999999999998,-0.008664310092638022
Rice,2007,Kharif     ,Goa,52191.0,121679,3674.7,6962279.4,8350.56,2.32,2.968,0.6480000000000001,-0.008664310092638022
Rice,1998,Kharif     ,Mizoram,62372.0,95115,2640.7,6162353.6,18087.88,1.5225,2.3105,0.7880000000000003,-0.013935060165558935
Wheat,1998,Rabi       ,Mizoram,55.0,48,2640.7,5434.0,15.95,1.09,1.258,0.16799999999999993,-0.19000000000001477
Rice,1999,Kharif     ,Mizoram,49713.0,88397,2535.9,5276040.69,13422.51,1.655,2.3105,0.6555000000000002,-0.013935060165558935
Wheat,1999,Rabi       ,Mizoram,43.0,38,2535.9,4563.59,11.61,0.88,1.258,0.378,-0.19000000000001477
Rice,1999,Kharif     ,Tripura,232160.0,505680,2147.4,24639140.8,62683.2,2.075,3.109,1.0339999999999998,-0.007632106413994544
Wheat,1999,Rabi       ,Tripura,1250.0,2400,2147.4,132662.5,337.5,2.005,2.2276428568,0.2226428568000003,-0.0058513337031468006
Rice,2000,Kharif     ,Tripura,243070.0,547520,2437.5,23862181.9,63198.2,2.185,3.109,0.9239999999999999,-0.007632106413994544
Wheat,2000,Rabi       ,Tripura,1065.0,2230,2437.5,104551.05,276.9,2.095,2.2276428568,0.1326428568,-0.0058513337031468006
Rice,2001,Kharif     ,Tripura,246750.0,587390,2284.4,25200577.5,64155.0,2.28,3.109,0.8290000000000002,-0.007632106413994544
Wheat,2001,Rabi       ,Tripura,1220.0,2455,2284.4,124598.6,317.2,2.015,2.2276428568,0.21264285680000006,-0.0058513337031468006
Rice,2002,Kharif     ,Tripura,255270.0,602410,2579.8,24166410.9,63817.5,2.255,3.109,0.8540000000000001,-0.007632106413994544
Wheat,2002,Rabi       ,Tripura,919.0,1827,2579.8,87001.73,229.75,2.0025,2.2276428568,0.22514285680000024,-0.0058513337031468006
Rice,2003,Kharif     ,Tripura,257440.0,616820,2487.9,25481411.2,61785.6,2.31,3.109,0.7989999999999999,-0.007632106413994544
Wheat,2003,Rabi       ,Tripura,895.0,1810,2487.9,88587.1,214.8,2.0275,2.2276428568,0.20014285680000032,-0.0058513337031468006
Rice,2004,Kharif     ,Mizoram,57085.0,107660,2640.8,6184588.9,11987.85,1.9225,2.3105,0.3880000000000001,-0.013935060165558935
Rice,2006,Kharif     ,Mizoram,50619.0,25789,2353.0,6464552.49,11136.18,0.4525,2.3105,1.858,-0.013935060165558935
Rice,2006,Rabi       ,Mizoram,2232.0,3675,2353.0,285048.72,491.04,1.58,2.3105,0.7305000000000001,-0.013935060165558935
Rice,2007,Kharif     ,Mizoram,54393.0,15501,3095.2,7256026.2,8702.88,0.2625,2.3105,2.048,-0.013935060165558935
Rice,2007,Rabi       ,Mizoram,148.0,187,3095.2,19743.2,23.68,1.264,2.3105,1.0465000000000002,-0.013935060165558935
Rice,2008,Kharif     ,Mizoram,51859.0,68637,1912.1,7417911.36,4667.31,1.20625,2.3105,1.1042500000000002,-0.013935060165558935
Rice,2009,Kharif     ,Mizoram,47085.0,65893,2086.3,7336784.7,8004.45,1.3175,2.3105,0.9930000000000003,-0.013935060165558935
Rice,2009,Rabi       ,Mizoram,119.0,238,2086.3,18542.58,20.23,2.0,2.3105,0.3105000000000002,-0.013935060165558935
Rice,1998,Kharif     ,Arunachal Pradesh,115481.0,114116,3616.7,11409522.8,33489.49,0.965384615,1.7284818184,0.7630972034,-0.025309504663061796
Wheat,1998,Rabi       ,Arunachal Pradesh,3660.0,4395,3616.7,361608.0,1061.4,1.166666667,2.1424545456,0.9757878786,-0.035720275569967624
Rice,1999,Kharif     ,Arunachal Pradesh,122740.0,134807,2338.6,13026396.2,33139.8,1.097692308,1.7284818184,0.6307895103999999,-0.025309504663061796
Wheat,1999,Rabi       ,Arunachal Pradesh,3896.0,5069,2338.6,413482.48,1051.92,1.374166667,2.1424545456,0.7682878786000003,-0.035720275569967624
Rice,2000,Kharif     ,Arunachal Pradesh,118601.0,132690,2157.7,11643060.17,30836.26,1.066153846,1.7284818184,0.6623279724,-0.025309504663061796
Wheat,2000,Rabi       ,Arunachal Pradesh,4397.0,6226,2157.7,431653.49,1143.22,1.374166667,2.1424545456,0.7682878786000003,-0.035720275569967624
Rice,2001,Kharif     ,Arunachal Pradesh,119455.0,134621,2128.5,12199939.15,31058.3,1.135384615,1.7284818184,0.5930972033999999,-0.025309504663061796
Wheat,2001,Rabi       ,Arunachal Pradesh,3805.0,5341,2128.5,388604.65,989.3,1.4325,2.1424545456,0.7099545456,-0.035720275569967624
Rice,2002,Kharif     ,Arunachal Pradesh,124584.0,152500,2832.8,11794367.28,31146.0,1.182666667,1.7284818184,0.5458151514,-0.025309504663061796
Wheat,2002,Rabi       ,Arunachal Pradesh,4114.0,6250,2832.8,389472.38,1028.5,1.481538462,2.1424545456,0.6609160836000001,-0.035720275569967624
Rice,2003,Kharif     ,Arunachal Pradesh,119205.0,154589,2782.2,11798910.9,28609.2,1.201333333,1.7284818184,0.5271484853999999,-0.025309504663061796
Wheat,2003,Rabi       ,Arunachal Pradesh,4150.0,6320,2782.2,410767.0,996.0,1.511818182,2.1424545456,0.6306363636000001,-0.035720275569967624
Rice,2004,Kharif     ,Arunachal Pradesh,121642.0,134950,2939.5,13178694.28,25544.82,1.080625,1.7284818184,0.6478568184,-0.025309504663061796
Wheat,2004,Rabi       ,Arunachal Pradesh,4278.0,6652,2939.5,463478.52,898.38,1.549230769,2.1424545456,0.5932237766000001,-0.035720275569967624
Rice,2005,Kharif     ,Arunachal Pradesh,122267.0,146191,2767.0,14662258.64,25676.07,1.16125,1.7284818184,0.5672318184,-0.025309504663061796
Wheat,2005,Rabi       ,Arunachal Pradesh,3976.0,6140,2767.0,476801.92,834.96,1.589166667,2.1424545456,0.5532878786000002,-0.035720275569967624
Rice,2006,Kharif     ,Arunachal Pradesh,123038.0,144635,1940.0,15713182.98,27068.36,1.151875,1.7284818184,0.5766068183999999,-0.025309504663061796
Wheat,2006,Rabi       ,Arunachal Pradesh,3979.0,6301,1940.0,508158.09,875.38,1.668461538,2.1424545456,0.47399300760000007,-0.035720275569967624
Rice,2007,Kharif     ,Arunachal Pradesh,124029.0,158146,3223.9,16545468.6,19844.64,1.225625,1.7284818184,0.5028568184,-0.025309504663061796
Wheat,2007,Rabi       ,Arunachal Pradesh,3558.0,5294,3223.9,474637.2,569.28,1.579230769,2.1424545456,0.5632237766000001,-0.035720275569967624
Rice,2008,Kharif     ,Arunachal Pradesh,126799.0,164538,2244.4,18137328.96,11411.91,1.183125,1.7284818184,0.5453568183999999,-0.025309504663061796
Wheat,2008,Rabi       ,Arunachal Pradesh,3278.0,5169,2244.4,468885.12,295.02,1.57,2.1424545456,0.5724545456000001,-0.035720275569967624
Rice,2009,Kharif     ,Arunachal Pradesh,121468.0,143893,1701.9,18927143.76,20649.56,1.12,1.7284818184,0.6084818183999998,-0.025309504663061796
Wheat,2009,Rabi       ,Arunachal Pradesh,3170.0,4770,1701.9,493949.4,538.9,1.59,2.1424545456,0.5524545456000001,-0.035720275569967624
Rice,2010,Kharif     ,Arunachal Pradesh,121570.0,155993,2574.1,20193992.7,29176.8,1.219375,1.7284818184,0.5091068183999998,-0.025309504663061796
Wheat,2010,Rabi       ,Arunachal Pradesh,3699.0,5872,2574.1,614440.89,887.76,1.647,2.1424545456,0.49545454560000013,-0.035720275569967624
Rice,2011,Kharif     ,Arunachal Pradesh,123500.0,159543,2193.7,20688720.0,40755.0,1.21875,1.7284818184,0.5097318183999999,-0.025309504663061796
Wheat,2011,Rabi       ,Arunachal Pradesh,3700.0,6500,2193.7,619824.0,1221.0,1.818,2.1424545456,0.3244545456000001,-0.035720275569967624
Rice,2012,Kharif     ,Arunachal Pradesh,126085.0,174662,2760.7,19013618.0,39086.35,1.308125,1.7284818184,0.42035681839999994,-0.025309504663061796
Wheat,2012,Rabi       ,Arunachal Pradesh,2937.0,4401,2760.7,442899.6,910.47,1.73,2.1424545456,0.41245454560000017,-0.035720275569967624
Rice,2013,Kharif     ,Arunachal Pradesh,131989.0,184104,2042.9,19071090.61,35637.03,1.300588235,1.7284818184,0.42789358339999994,-0.025309504663061796
Wheat,2013,Rabi       ,Arunachal Pradesh,2960.0,4470,2042.9,427690.4,799.2,1.73,2.1424545456,0.41245454560000017,-0.035720275569967624
